Date,USA_Index_Total,USA_Index_SMA(36),USA_Index_SMA(12),USA_Bonds_10Y2Y,interest_rates_USA,S&P500_change_stat_mean,MSCI_World_change_stat_mean,Dollar_Price_in_Yen_scaled_mean,VIX_Index_Price_Scaled,USA_Index_PCA,Japan_Index_Total,Japan_Index_SMA(36),Japan_Index_SMA(12),Nikkei_225_change_stat_mean,Japan_Index_PCA
1999-11-01,0.0,-0.2222222222222222,-0.08333333333333333,0.17045454545454544,5.42,0.36107636835658563,0.3458021154673944,5.230568181818182,0.26309655268201654,3.251242244509945,-3.0,-3.9444444444444446,-2.8333333333333335,0.4591635691741897,2.669676849318063
1999-12-01,0.0,-0.2222222222222222,-0.08333333333333333,0.1708695652173913,5.3,0.36166095218484684,0.4084570956851599,5.130282608695652,0.2677943205522268,3.319172403929937,-4.0,-3.9722222222222223,-2.75,0.6253177779099697,2.501682374832069
2000-01-01,-2.0,-0.2777777777777778,-0.25,0.22380952380952382,5.45,0.1801693702588422,0.2584402515190139,5.26497619047619,0.2806811345419734,3.350273500194774,-3.0,-3.9166666666666665,-2.75,0.5959755002485058,2.854807053532299
2000-02-01,-2.0,-0.3333333333333333,-0.4166666666666667,-0.09666666666666668,5.73,0.2076108879442802,0.2846592963402382,5.473547619047619,0.2860022162760201,3.1127958533911517,-2.0,-3.8333333333333335,-2.6666666666666665,0.6572870078668746,2.6186275289919627
2000-03-01,-2.0,-0.3888888888888889,-0.5833333333333334,-0.2717391304347826,5.85,0.30897562574556897,0.3389917214805906,5.316152173913044,0.27564449000214664,3.1961731119575383,-2.0,-3.7777777777777777,-2.6666666666666665,0.5074387160867336,2.774642836939701
2000-04-01,-2.0,-0.4166666666666667,-0.6666666666666666,-0.41200000000000003,6.02,0.17906684499215478,0.19081676839627493,5.28205,0.3295380260582244,2.9504829579934717,-2.0,-3.6944444444444446,-2.5833333333333335,0.15444483633913028,2.7609453855634665
2000-05-01,-3.0,-0.5,-0.9166666666666666,-0.36869565217391304,6.27,0.20226351825291855,0.23192154998460945,5.407826086956521,0.3204635340730217,2.7284450782512044,-2.0,-3.638888888888889,-2.5833333333333335,0.018252333946873683,2.6153680407139013
2000-06-01,-2.0,-0.5555555555555556,-1.0833333333333333,-0.3845454545454546,6.53,0.1355947727365473,0.19775812140089008,5.306454545454545,0.2662848039163715,3.1742147639319636,-4.0,-3.638888888888889,-2.6666666666666665,0.015207172992794116,2.4284765818063296
2000-07-01,-2.0,-0.6111111111111112,-1.25,-0.28619047619047616,6.54,0.16511177141714772,0.14495774850489293,5.3995476190476195,0.2398170955425874,2.7906399386958434,-2.0,-3.5555555555555554,-2.5833333333333335,-0.22212185010673793,2.5825083757859133
2000-08-01,-2.0,-0.6666666666666666,-1.4166666666666667,-0.4026086956521739,6.5,0.2821058192096861,0.18799874001021988,5.401282608695652,0.22139787964238658,2.5912544217457234,-2.0,-3.5,-2.5833333333333335,-0.04966960837028561,2.723592229210165
2000-09-01,-2.0,-0.7222222222222222,-1.5833333333333333,-0.28809523809523807,6.52,0.22693330054317998,0.15469562428669556,5.338523809523809,0.23793398520589315,2.857399318857118,-2.0,-3.4166666666666665,-2.5,-0.20526305007666343,2.5105522313935125
2000-10-01,-2.0,-0.75,-1.75,-0.1740909090909091,6.51,0.09760901076833191,-0.0023929347392334286,5.418590909090909,0.3029826526920617,2.8420445071503737,-2.0,-3.361111111111111,-2.5,-0.39293535555573317,2.45180875733999
2000-11-01,-2.0,-0.8055555555555556,-1.9166666666666667,-0.16136363636363638,6.51,-0.09437717366630867,-0.19862176075606675,5.446522727272727,0.31966049614724773,2.688797692086495,-2.0,-3.2777777777777777,-2.4166666666666665,-0.44022263619005336,2.351749671189409
2000-12-01,-3.0,-0.8888888888888888,-2.1666666666666665,-0.10904761904761905,6.4,-0.1840183185785225,-0.27130748297976154,5.609047619047619,0.3242057144083828,2.4879905053954006,-2.0,-3.1944444444444446,-2.25,-0.5916747281330059,2.488092657564994
2001-01-01,-3.0,-0.9444444444444444,-2.25,0.3834782608695652,5.98,-0.019461118463428923,-0.1289655593638507,5.835782608695653,0.30823872411569114,2.638895761941839,-4.0,-3.1944444444444446,-2.3333333333333335,-0.6480775421849847,2.3994842770779976
2001-02-01,-2.0,-1.0,-2.25,0.43899999999999995,5.49,-0.1812431712307554,-0.28737148000358975,5.80905,0.2820413501361463,2.8077375906061373,-5.0,-3.1944444444444446,-2.5833333333333335,-0.8392426219543753,2.2327373757645383
2001-03-01,-2.0,-1.0555555555555556,-2.25,0.5431818181818181,5.31,-0.47330409686187586,-0.5639203113903531,6.071477272727273,0.3496520327610599,2.5760801981324866,-4.0,-3.1944444444444446,-2.75,-0.8422924928415036,2.2526197003071315
2001-04-01,-2.0,-1.0833333333333333,-2.25,0.9023809523809524,4.8,-0.2623709623680357,-0.306797073620257,6.181738095238095,0.3416028766106001,2.6961205847263203,-4.0,-3.1944444444444446,-2.9166666666666665,-0.37795441368430466,2.3675555141683793
2001-05-01,-2.0,-1.1388888888888888,-2.1666666666666665,1.1347826086956523,4.21,-0.21543047939922846,-0.29314608007539056,6.083065217391305,0.2820171635637968,2.883869568597999,-4.0,-3.1666666666666665,-3.0833333333333335,-0.3599406173691544,2.2689936629095397
2001-06-01,-2.0,-1.1666666666666667,-2.1666666666666665,1.2042857142857142,3.97,-0.31125669115670124,-0.3940258156081768,6.118499999999999,0.25714515234500945,2.7104598637134663,-5.0,-3.1666666666666665,-3.1666666666666665,-0.525571508157903,2.1251491716165027
2001-07-01,-3.0,-1.2222222222222223,-2.25,1.1963636363636363,3.77,-0.2983230087409455,-0.3885973213406368,6.2221590909090905,0.26990731303769117,2.632126909573229,-4.0,-3.138888888888889,-3.3333333333333335,-0.49014797056729975,2.140054511099589
2001-08-01,-2.0,-1.25,-2.25,1.2139130434782608,3.65,-0.5240214402405329,-0.5188369173555362,6.064478260869565,0.26140586967256574,2.5204396125088886,-4.0,-3.138888888888889,-3.5,-0.7976270866522248,2.220149931507452
2001-09-01,-2.0,-1.3055555555555556,-2.25,1.577,3.07,-0.5866202399608783,-0.5968567799810696,5.931725,0.4266477136636372,2.7565536860280537,-4.0,-3.111111111111111,-3.6666666666666665,-0.8475153086574595,2.047916133486871
2001-10-01,-3.0,-1.3888888888888888,-2.3333333333333335,1.8426086956521741,2.49,-0.5470331903962203,-0.4893445618993318,6.065565217391304,0.40097902490414145,2.3119245642044235,-4.0,-3.0833333333333335,-3.8333333333333335,-0.5869095831232941,2.160361018463537
2001-11-01,-2.0,-1.4444444444444444,-2.3333333333333335,1.869090909090909,2.09,-0.2527482024105561,-0.3004582503085058,6.1179772727272725,0.32893390733022415,2.690668428010099,-5.0,-3.111111111111111,-4.083333333333333,-0.539005486770257,2.076222208119625
2001-12-01,-2.0,-1.5,-2.25,1.9795238095238095,1.82,-0.24926130130632299,-0.32593095584071136,6.382952380952381,0.28770104261754553,2.633332410050902,-4.0,-3.0833333333333335,-4.25,-0.44778742603108146,2.1692434345509355
2002-01-01,-2.0,-1.5555555555555556,-2.1666666666666665,2.006521739130435,1.73,-0.341809296190396,-0.4065259763772467,6.633956521739131,0.27151697332135355,2.6805193883546528,-2.0,-3.0555555555555554,-4.083333333333333,-0.5499711180535762,2.1916108165750074
2002-02-01,-2.0,-1.6111111111111112,-2.1666666666666665,1.8965,1.74,-0.18376315501031001,-0.2691927224984217,6.6739999999999995,0.27898778055946555,2.8442164060067343,-3.0,-3.0555555555555554,-3.9166666666666665,-0.2770276440609729,2.1875945403725257
2002-03-01,-2.0,-1.6666666666666667,-2.1666666666666665,1.725238095238095,1.73,0.008654080828064589,-0.03236795979942763,6.554619047619047,0.23300450476479398,2.8023054909388074,-2.0,-3.0555555555555554,-3.75,-0.167360817705458,2.3657157853504613
2002-04-01,-2.0,-1.6944444444444444,-2.1666666666666665,1.7881818181818183,1.75,-0.26332147809049083,-0.27216587285989147,6.538568181818182,0.23954747858830897,2.823372718304379,-2.0,-3.0277777777777777,-3.5833333333333335,-0.35225917090619735,2.4562682174294066
2002-05-01,-2.0,-1.75,-2.1666666666666665,1.8986956521739131,1.75,-0.287645443087385,-0.24525776185652434,6.313543478260869,0.24469074294487922,2.867092308462104,-2.0,-3.0277777777777777,-3.4166666666666665,-0.15852921033780001,2.3711184512702608
2002-06-01,-2.0,-1.8055555555555556,-2.1666666666666665,1.9335,1.75,-0.39166167298364196,-0.3119246227618622,6.161075,0.30809044836554367,2.7099417528292187,-2.0,-3.0,-3.1666666666666665,-0.32196432586404905,2.280504422282417
2002-07-01,-2.0,-1.8611111111111112,-2.0833333333333335,2.092173913043478,1.73,-0.5092528089163846,-0.41698974316457854,5.898847826086956,0.4098071744571664,2.804674438590164,-2.0,-2.9722222222222223,-3.0,-0.283517416340704,2.301375068761373
2002-08-01,-2.0,-1.9166666666666667,-2.0833333333333335,2.1236363636363635,1.74,-0.37313679001377165,-0.33907958155862344,5.950227272727273,0.4121197337141005,2.847160290389707,-3.0,-3.0,-2.9166666666666665,-0.1514182675142399,2.626831839128731
2002-09-01,-2.0,-1.9722222222222223,-2.0833333333333335,1.8704761904761906,1.75,-0.4269340115775155,-0.3993931495159224,6.041095238095238,0.4604748527213066,2.854098666578327,-2.0,-2.9722222222222223,-2.75,-0.011753478464624156,2.531726311915265
2002-10-01,-3.0,-2.0555555555555554,-2.0833333333333335,2.027391304347826,1.75,-0.3017951561314485,-0.2985852921203544,6.196152173913043,0.43246382834226654,3.086822529477691,-2.0,-2.9722222222222223,-2.5833333333333335,-0.26855540235554437,2.4804041924588125
2002-11-01,-2.0,-2.111111111111111,-2.0833333333333335,2.121904761904762,1.34,-0.3266208309905509,-0.3097105918322001,6.074071428571428,0.34163167098484526,2.862040554093204,-2.0,-2.9444444444444446,-2.3333333333333335,-0.20045949149831363,2.5321095138959757
2002-12-01,-2.0,-2.1666666666666665,-2.0833333333333335,2.1972727272727273,1.24,-0.4587258446624705,-0.4087557611234431,6.087090909090909,0.3427972955429018,2.9581061519936585,-3.0,-2.9166666666666665,-2.25,-0.3105939039168886,2.487262113736872
2003-01-01,-1.0,-2.138888888888889,-2.0,2.3030434782608693,1.24,-0.4779623897368279,-0.4046822765662494,5.936456521739131,0.334218415935449,3.1111563707848835,-3.0,-2.9166666666666665,-2.3333333333333335,-0.26705425084249196,2.697754165573533
2003-02-01,-1.0,-2.111111111111111,-1.9166666666666667,2.275,1.26,-0.4699887863245406,-0.45166036359714723,5.9678249999999995,0.3939593527848904,3.112137885856012,-2.0,-2.9166666666666665,-2.25,-0.3848690564957165,2.6115911533170615
2003-03-01,-1.0,-2.0833333333333335,-1.8333333333333333,2.2333333333333334,1.25,-0.5209806671571413,-0.46174548087532236,5.9362619047619045,0.3754066998040432,2.9147387281080404,-2.0,-2.9166666666666665,-2.25,-0.6163390006416882,2.791694620674064
2003-04-01,-3.0,-2.111111111111111,-1.9166666666666667,2.333181818181818,1.26,-0.2526687139829836,-0.29222496061208764,5.989772727272728,0.2926153474603265,2.565270866639939,-2.0,-2.9166666666666665,-2.25,-0.6761922367106418,2.903126758900065
2003-05-01,-2.0,-2.0833333333333335,-1.9166666666666667,2.1504545454545454,1.26,-0.1436947836735357,-0.19042019288141,5.868090909090909,0.24761155436157542,2.95006343325942,-2.0,-2.9166666666666665,-2.25,-0.5801966890653899,2.8299126858919825
2003-06-01,-1.0,-2.0555555555555554,-1.8333333333333333,2.107142857142857,1.22,0.033442722655730776,-0.030154587390189665,5.914380952380952,0.24846097007861298,2.99259713424503,-2.0,-2.861111111111111,-2.25,-0.22366001855215037,2.851268319858231
2003-07-01,-1.0,-2.0277777777777777,-1.75,2.4947826086956524,1.01,0.19973767241728016,0.1562690013460313,5.9305,0.2340117802048951,3.1563713294233158,-3.0,-2.888888888888889,-2.3333333333333335,-0.0005051629636379321,2.739732105843666
2003-08-01,-1.0,-2.0,-1.6666666666666667,2.580952380952381,1.03,0.2177402782027875,0.18563552751691903,5.929333333333334,0.23631577981707486,3.157338180324381,-2.0,-2.888888888888889,-2.25,0.20308449788543162,3.0129075459368093
2003-09-01,-1.0,-1.9722222222222223,-1.5833333333333333,2.5681818181818183,1.01,0.4206243190980628,0.42806746956104275,5.74675,0.23721126438604542,3.2164223574707393,-2.0,-2.888888888888889,-2.25,0.2279463165078313,3.06705440541587
2003-10-01,-1.0,-1.9444444444444444,-1.4166666666666667,2.5469565217391303,1.01,0.3582456454157486,0.3936620348561175,5.472978260869565,0.2221077095236657,2.823979553705865,-2.0,-2.888888888888889,-2.25,0.43671890679056524,3.0415645104837274
2003-11-01,-1.0,-1.9166666666666667,-1.3333333333333333,2.3715,1.0,0.2594832684140831,0.3277372753135693,5.4567250000000005,0.21132542480659405,3.1610813873542627,-4.0,-2.9444444444444446,-2.4166666666666665,0.2166366544871333,2.756770133004658
2003-12-01,-1.0,-1.8611111111111112,-1.25,2.360869565217391,0.98,0.4653509662982369,0.5214724069405475,5.3835434782608695,0.20371002539887453,3.0822515648884163,-2.0,-2.9444444444444446,-2.3333333333333335,0.45511614189079014,3.1836891651191914
2004-01-01,-1.0,-1.8055555555555556,-1.25,2.391363636363636,1.0,0.5443980915093541,0.6089147803520534,5.321477272727273,0.1976110040217147,3.1983276950106125,-2.0,-2.888888888888889,-2.25,0.5250538662511433,3.0113884215366746
2004-02-01,-1.0,-1.7777777777777777,-1.25,2.3445,1.01,0.6033748827994948,0.7160439951399881,5.33335,0.19534405059942736,3.057782796809587,-1.0,-2.7777777777777777,-2.1666666666666665,0.5688036762822303,3.1128004363253097
2004-03-01,-1.0,-1.75,-1.25,2.248695652173913,1.0,0.5527063403567819,0.6161356387436552,5.423826086956522,0.21227002322575253,3.1322847447621887,-1.0,-2.6944444444444446,-2.0833333333333335,0.7669143309885286,3.1908232626705515
2004-04-01,-1.0,-1.7222222222222223,-1.0833333333333333,2.2790909090909093,1.0,0.3713376210181683,0.49302976929234704,5.3791590909090905,0.1894205047292364,3.143815882366335,-1.0,-2.611111111111111,-2.0,0.8064058814460305,3.136966195543138
2004-05-01,-1.0,-1.6944444444444444,-1.0,2.1785714285714284,1.0,0.30092503645336416,0.38033640798891083,5.599928571428571,0.21633870154491708,3.1279642023339607,-1.0,-2.5277777777777777,-1.9166666666666667,0.5932323208369127,3.229435196028632
2004-06-01,-1.0,-1.6666666666666667,-1.0,1.9718181818181817,1.03,0.31022701850059387,0.3865611061502501,5.469659090909091,0.18636418093693347,3.213182794588584,-1.0,-2.4166666666666665,-1.8333333333333333,0.5362890216760449,3.202448066204709
2004-07-01,-1.0,-1.6111111111111112,-1.0,1.8627272727272726,1.26,0.21387788896011894,0.2703556757038646,5.472090909090909,0.1891896282981305,2.972816026628849,-2.0,-2.361111111111111,-1.75,0.3542077499351685,3.0102393823852394
2004-08-01,-1.0,-1.5833333333333333,-1.0,1.7731818181818182,1.43,0.1834620117885475,0.2597906218380816,5.510522727272727,0.20499345258078003,3.205380199844246,-2.0,-2.3055555555555554,-1.75,0.15646547357228643,3.3908653179967994
2004-09-01,-2.0,-1.5833333333333333,-1.0833333333333333,1.604090909090909,1.61,0.2227691249442827,0.2617798315248155,5.502886363636364,0.17455666281591628,3.3978959604476056,-1.0,-2.2222222222222223,-1.6666666666666667,0.131051132494186,3.190207408843331
2004-10-01,-2.0,-1.5555555555555556,-1.1666666666666667,1.5147619047619048,1.76,0.15340375565231343,0.21245725841887556,5.438880952380952,0.18178048222214796,3.011694716914542,-2.0,-2.1666666666666665,-1.6666666666666667,0.05880777058070769,3.325498763596084
2004-11-01,-1.0,-1.5277777777777777,-1.1666666666666667,1.339090909090909,1.93,0.21018037142507015,0.2928813082449227,5.2337727272727275,0.16426081579185225,3.231600627239452,-1.0,-2.0555555555555554,-1.4166666666666667,0.16894150208324246,3.157213452236859
2004-12-01,-1.0,-1.5,-1.1666666666666667,1.2186956521739132,2.16,0.17819043822729244,0.2385405298124096,5.187782608695652,0.15014169880885703,2.9477033943515565,-2.0,-2.0,-1.4166666666666667,0.16047756555401368,3.074028159424569
2005-01-01,-1.0,-1.4722222222222223,-1.1666666666666667,0.9966666666666667,2.28,0.09481487121673533,0.15685784807445285,5.16302380952381,0.1637268236646449,2.9465836011502446,-2.0,-2.0,-1.4166666666666667,0.12280105690076594,3.1107842773055125
2005-02-01,-1.0,-1.4444444444444444,-1.1666666666666667,0.783,2.5,0.10878379486466046,0.190074166737265,5.247999999999999,0.14395936201139214,3.2067859627763227,-1.0,-1.9444444444444444,-1.4166666666666667,0.13538508366577928,3.081338359753825
2005-03-01,-1.0,-1.4166666666666667,-1.1666666666666667,0.768695652173913,2.63,0.10267830341162983,0.18133235264262537,5.265543478260869,0.15904346180560425,3.0214621971188973,-2.0,-1.9444444444444444,-1.5,0.015646849318883858,3.3315926421015587
2005-04-01,-1.0,-1.3888888888888888,-1.1666666666666667,0.6871428571428572,2.79,0.09508611417588608,0.14097420278836867,5.358333333333333,0.17193303195009269,2.9834986765923452,-1.0,-1.9166666666666667,-1.5,-0.10693720762838334,3.110540513634679
2005-05-01,-1.0,-1.3611111111111112,-1.1666666666666667,0.4959090909090909,3.0,0.126071477015969,0.17882847313833736,5.335204545454546,0.1692135956462453,3.0465761000126075,-1.0,-1.8888888888888888,-1.5,0.012868334581849569,3.2289159012023956
2005-06-01,-1.0,-1.3333333333333333,-1.1666666666666667,0.3577272727272727,3.04,0.0926975609669211,0.1558823184251951,5.4345,0.14461460279356328,2.829153726044389,-2.0,-1.8888888888888888,-1.5833333333333333,-0.030385054889321694,3.035744665854351
2005-07-01,-2.0,-1.3333333333333333,-1.25,0.30714285714285716,3.26,0.22879859808138545,0.3044361898454108,5.595785714285714,0.13625761781724308,3.178468645212225,-1.0,-1.8611111111111112,-1.5,0.10753525521867124,3.1491445664018833
2005-08-01,-2.0,-1.3333333333333333,-1.3333333333333333,0.21826086956521742,3.5,0.20328999013642735,0.29201710635268086,5.529108695652174,0.15553113065419685,3.277141393429457,-2.0,-1.8333333333333333,-1.5,0.22497358810861293,2.9937663012043045
2005-09-01,-3.0,-1.3611111111111112,-1.4166666666666667,0.2545454545454546,3.62,0.19870811669841948,0.3180979254228922,5.558909090909091,0.15539968245232766,3.324933298249823,-1.0,-1.8055555555555556,-1.5,0.4389459511628379,3.2406675396055453
2005-10-01,-2.0,-1.3333333333333333,-1.4166666666666667,0.19142857142857145,3.78,0.13616320154864506,0.21797825175829244,5.741976190476191,0.17908539140120966,3.127091306402735,-1.0,-1.7777777777777777,-1.4166666666666667,0.45335971962535676,3.0933899322034812
2005-11-01,-3.0,-1.3611111111111112,-1.5833333333333333,0.11772727272727272,4.0,0.1296388136492664,0.16538223818568257,5.920363636363636,0.14829758062503073,2.369432133541582,-2.0,-1.7777777777777777,-1.5,0.5989220699343843,3.080500408981275
2005-12-01,-1.0,-1.3333333333333333,-1.5833333333333333,0.05954545454545455,4.16,0.06971950656822341,0.15656718242714604,5.917681818181818,0.13509382857414717,2.7286180340432145,-1.0,-1.7222222222222223,-1.4166666666666667,0.6572117221125746,2.9988966648485436
2006-01-01,-3.0,-1.3888888888888888,-1.75,0.020454545454545454,4.29,0.16828016522798184,0.2844217025650171,5.774,0.14657152809003426,3.0295415827856353,-1.0,-1.6666666666666667,-1.3333333333333333,0.7422605590807593,3.0213338141564905
2006-02-01,-2.0,-1.4166666666666667,-1.8333333333333333,-0.1015,4.49,0.13001546152544474,0.2108579634697898,5.894375,0.15231587385489886,2.7293809161232994,-1.0,-1.6388888888888888,-1.3333333333333333,0.625373662132362,2.9736019000952587
2006-03-01,-2.0,-1.4444444444444444,-1.9166666666666667,-0.009999999999999998,4.59,0.18468695861359666,0.2859081344276552,5.865717391304347,0.14208646835154248,2.76897497795328,-1.0,-1.6111111111111112,-1.25,0.731420468051831,3.0866013333930704
2006-04-01,-2.0,-1.4166666666666667,-2.0,0.101,4.79,0.24896537381736392,0.3948227102222622,5.847325,0.14521707259891364,3.0128992416348277,-1.0,-1.5833333333333333,-1.25,0.8279507425221108,3.11899295216586
2006-05-01,-2.0,-1.4166666666666667,-2.0833333333333335,0.14,4.94,0.13659515754013762,0.2951759232240223,5.590413043478261,0.17278257286874468,2.8956868128153075,-1.0,-1.5555555555555556,-1.25,0.6231161603082387,3.012018003660452
2006-06-01,-2.0,-1.4444444444444444,-2.1666666666666665,-0.015454545454545453,4.99,0.1384979137832724,0.2795907465108646,5.732522727272727,0.20582899147441044,2.7831975067551027,-2.0,-1.5555555555555556,-1.25,0.5830820185576845,3.020531658181633
2006-07-01,-3.0,-1.5,-2.25,-0.030476190476190476,5.24,0.07924052276974557,0.2259187755775334,5.7839285714285715,0.18456195616582155,2.8904781696078095,-1.0,-1.5,-1.25,0.5268287587769934,2.861806840540073
2006-08-01,-2.0,-1.5277777777777777,-2.25,-0.026956521739130435,5.25,0.13760863562115985,0.25457900056935084,5.797347826086956,0.1636652291482745,3.0097165472057688,-3.0,-1.5277777777777777,-1.3333333333333333,0.5298613312251678,2.970313071123431
2006-09-01,-3.0,-1.5833333333333333,-2.25,-0.04857142857142857,5.25,0.1725361526240022,0.23438248407246878,5.857833333333334,0.14974459516359784,2.2598804637854704,-1.0,-1.5,-1.3333333333333333,0.3595370672030193,2.86647174065675
2006-10-01,-3.0,-1.6388888888888888,-2.3333333333333335,-0.06681818181818182,5.25,0.26542864564021135,0.34981907069482215,5.929363636363636,0.13927153562389236,2.5116278169078723,-1.0,-1.4722222222222223,-1.3333333333333333,0.38536402253142943,2.7451912643052303
2006-11-01,-2.0,-1.6666666666666667,-2.25,-0.14636363636363636,5.25,0.2309164654653899,0.3321579236013232,5.863500000000001,0.13171868353773333,2.482853376386686,-2.0,-1.4166666666666667,-1.3333333333333333,0.20275289421913442,2.603517067986625
2006-12-01,-3.0,-1.7222222222222223,-2.4166666666666665,-0.10857142857142857,5.24,0.2575399286914844,0.3285230820031109,5.870928571428571,0.13440906292642912,2.859293947677718,-1.0,-1.3888888888888888,-1.3333333333333333,0.16090420060737246,2.7255936703791894
2007-01-01,-4.0,-1.8055555555555556,-2.5,-0.11652173913043479,5.25,0.23468767506287855,0.27041044855306234,6.018434782608696,0.13678116364896944,2.3697624367130197,-5.0,-1.4722222222222223,-1.6666666666666667,0.11028497447704216,2.343515471359678
2007-02-01,-4.0,-1.8888888888888888,-2.6666666666666665,-0.1265,5.26,0.1886184948608237,0.2625688960289421,6.0192250000000005,0.13232554772666377,2.5293136227304402,-5.0,-1.5833333333333333,-2.0,0.19087124370205721,2.402912680266548
2007-03-01,-5.0,-2.0,-2.9166666666666665,-0.009090909090909092,5.26,0.1884483618394194,0.255595553536393,5.863818181818181,0.1853252506270163,2.5684114152237187,-5.0,-1.6944444444444444,-2.3333333333333335,0.06435343347437027,2.5070688511612476
2007-04-01,-5.0,-2.111111111111111,-3.1666666666666665,0.027619047619047623,5.25,0.24732415980879194,0.2764485060343256,5.947809523809523,0.15801414887559875,2.566948344049436,-4.0,-1.7777777777777777,-2.5833333333333335,0.08150583295303405,2.445517188983957
2007-05-01,-4.0,-2.1944444444444446,-3.3333333333333335,-0.019130434782608695,5.25,0.3616457904067176,0.3935759730673211,6.040478260869565,0.1619984505735017,2.3013945685398354,-4.0,-1.8611111111111112,-2.8333333333333335,0.3024562391157329,2.33418768667281
2007-06-01,-4.0,-2.2777777777777777,-3.5,0.12238095238095237,5.25,0.3252963689484266,0.37518077579927195,6.131404761904762,0.18042717848602632,2.245605506150316,-5.0,-1.9722222222222223,-3.0833333333333335,0.3205797456067851,2.2587120303624095
2007-07-01,-4.0,-2.361111111111111,-3.5833333333333335,0.18409090909090908,5.26,0.25454808463750095,0.3207382309379394,6.069386363636363,0.20430083219942424,1.9267317258424908,-5.0,-2.0555555555555554,-3.4166666666666665,0.22922312943137232,1.820873043797926
2007-08-01,-4.0,-2.4444444444444446,-3.75,0.3617391304347826,5.02,0.24381160693294876,0.27491509652554635,5.838500000000001,0.303248898580335,1.9989619072960985,-5.0,-2.138888888888889,-3.5833333333333335,0.08269923374176065,2.216703298955753
2007-09-01,-4.0,-2.5,-3.8333333333333335,0.506,4.94,0.270343024542122,0.3489596896175051,5.7528,0.27412624797662816,1.948161657851316,-4.0,-2.2222222222222223,-3.8333333333333335,0.11321196387445365,1.9300753818668335
2007-10-01,-5.0,-2.5833333333333335,-4.0,0.5582608695652174,4.76,0.23934990222605626,0.3353092622034696,5.793804347826087,0.23163517174884313,1.6590170767269472,-4.0,-2.2777777777777777,-4.083333333333333,0.07684837383423392,1.7614028647711066
2007-11-01,-5.0,-2.6944444444444446,-4.25,0.8168181818181818,4.49,0.12789724472397815,0.2132456885473393,5.545,0.3094965744683036,2.135467961695161,-4.0,-2.361111111111111,-4.25,-0.029259998725105263,1.4777739115829802
2007-12-01,-4.0,-2.7777777777777777,-4.333333333333333,0.980952380952381,4.24,0.08781203958031607,0.14664484009988724,5.621714285714286,0.260951684043948,1.4540967959380404,-4.0,-2.4166666666666665,-4.5,-0.18757379066510305,1.514138828956595
2008-01-01,-4.0,-2.861111111111111,-4.333333333333333,1.2639130434782608,3.94,-0.04781902478349632,-0.012101004113699057,5.392282608695652,0.3194277138326827,1.5892716097798143,-4.0,-2.4722222222222223,-4.416666666666667,-0.40340771663633507,1.1025920167688348
