Date,USA_Index_Total,USA_Index_SMA(36),USA_Index_SMA(12),USA_Bonds_10Y2Y,interest_rates_USA,S&P500_change_stat_mean,MSCI_World_change_stat_mean,Dollar_Price_in_Yen_scaled_mean,VIX_Index_Price_Scaled,USA_Index_PCA,Japan_Index_Total,Japan_Index_SMA(36),Japan_Index_SMA(12),Nikkei_225_change_stat_mean,Japan_Index_PCA
2008-02-01,-4.0,-2.9444444444444446,-4.333333333333333,1.7676190476190474,2.98,-0.07033317269665784,-0.0136484058010787,5.354833333333334,0.30878380124526494,1.4529608367889453,-4.0,-2.5555555555555554,-4.333333333333333,-0.4207479800183947,0.9523371958671353
2008-03-01,-4.0,-3.0277777777777777,-4.25,1.8861904761904762,2.61,-0.09628243017198433,-0.064561695369565,5.036404761904762,0.3331835959969003,1.3642409594199887,-5.0,-2.638888888888889,-4.333333333333333,-0.5442490781494637,1.0523989540442855
2008-04-01,-4.0,-3.111111111111111,-4.166666666666667,1.627727272727273,2.28,-0.0902515199255613,-0.05305408070362472,5.132954545454545,0.2640365360998121,0.9567322038724659,-4.0,-2.7222222222222223,-4.333333333333333,-0.3486943295572336,0.7772262367364515
2008-05-01,-5.0,-3.2222222222222223,-4.25,1.4318181818181819,1.98,-0.12724360858359654,-0.07608680826666026,5.214545454545455,0.22612385061273702,1.2628260925221972,-5.0,-2.8333333333333335,-4.416666666666667,-0.34303915101338317,0.6986302239003892
2008-06-01,-5.0,-3.3333333333333335,-4.333333333333333,1.3257142857142856,2.0,-0.26794302496517797,-0.22520027505920037,5.342809523809524,0.2656738504824476,1.441435021585764,-5.0,-2.9166666666666665,-4.416666666666667,-0.491303220930849,0.647429324453387
2008-07-01,-5.0,-3.4166666666666665,-4.416666666666667,1.4352173913043478,2.01,-0.22259685960727768,-0.22787884192660926,5.342282608695652,0.29696560775737313,1.0307580781229821,-5.0,-3.0277777777777777,-4.416666666666667,-0.40818860847789096,0.04375661807484071
2008-08-01,-5.0,-3.5,-4.5,1.4652380952380952,2.0,-0.22296652537456987,-0.2562849445850874,5.469214285714285,0.2531313077418645,0.27564267359588257,-5.0,-3.111111111111111,-4.416666666666667,-0.3840749647400498,0.0
2008-09-01,-4.0,-3.5277777777777777,-4.5,1.604090909090909,1.81,-0.4554102782793161,-0.5815826320596051,5.327931818181818,0.3515594798933725,0.6609606281831523,-4.0,-3.1944444444444446,-4.416666666666667,-0.6874252891084464,0.4085072102990256
2008-10-01,-5.0,-3.611111111111111,-4.5,2.2043478260869565,0.97,-0.7677955463184917,-0.9792648579302584,5.0088478260869564,0.7312539527536999,0.3715099809304644,-4.0,-3.2777777777777777,-4.416666666666667,-1.087032015898493,0.6269029478430591
2008-11-01,-5.0,-3.6666666666666665,-4.5,2.305,0.39,-0.8120484039109078,-1.0182168776511844,4.840475,0.7652073762375506,0.0,-4.0,-3.3333333333333335,-4.416666666666667,-0.952799528782359,0.8572366688203262
2008-12-01,-5.0,-3.7777777777777777,-4.583333333333333,1.5826086956521739,0.16,-0.7645692714649752,-0.9266344715841363,4.5539565217391305,0.6392445132561403,0.6493280674303629,-4.0,-3.4166666666666665,-4.416666666666667,-0.8207031770164454,1.2259245032210713
2009-01-01,-2.0,-3.75,-4.416666666666667,1.6986363636363635,0.15,-0.8128132180946376,-0.9570104771812694,4.51709090909091,0.5440143262744668,1.2411998118098762,-3.0,-3.4722222222222223,-4.333333333333333,-0.8035414097704113,1.112338504141959
2009-02-01,-2.0,-3.75,-4.25,1.8885,0.22,-0.9779543192776367,-1.1656176330976042,4.64095,0.5595416444615524,1.7017396937442102,-1.0,-3.4722222222222223,-4.083333333333333,-0.9233050021570283,1.6835974753917584
2009-03-01,-2.0,-3.75,-4.083333333333333,1.8881818181818182,0.18,-0.7981108975562728,-0.9985651830455958,4.884818181818182,0.544827873067224,1.4384860436966826,-1.0,-3.4722222222222223,-3.75,-0.624232027173953,2.1757064706533216
2009-04-01,-2.0,-3.75,-3.9166666666666665,2.0,0.15,-0.7116347345122165,-0.8902378465080701,4.944568181818182,0.4687606335432793,1.6531987878768175,-1.0,-3.4722222222222223,-3.5,-0.6511837177300169,2.407536927175911
2009-05-01,-3.0,-3.7777777777777777,-3.75,2.371904761904762,0.18,-0.6243922003652859,-0.7443544220216061,4.826666666666666,0.3921819199984619,1.5987780425840774,-1.0,-3.4722222222222223,-3.1666666666666665,-0.5642964583884935,2.637870648153044
2009-06-01,-3.0,-3.8055555555555554,-3.5833333333333335,2.5377272727272726,0.21,-0.4458181588861693,-0.5868984377507871,4.832886363636363,0.3541540613081247,2.414478827862133,-3.0,-3.5,-3.0,-0.35693272279358007,2.549658849524509
2009-07-01,-3.0,-3.8055555555555554,-3.4166666666666665,2.5426086956521736,0.16,-0.29894429136627737,-0.393354483043467,4.721565217391304,0.318123729330189,2.3343123253767994,-3.0,-3.5555555555555554,-2.8333333333333335,-0.2713168465634284,3.3941821983851233
2009-08-01,-2.0,-3.8055555555555554,-3.1666666666666665,2.4719047619047623,0.16,-0.25873714888772353,-0.28482410092647065,4.744261904761905,0.3065897193554749,2.311290734293634,-2.0,-3.5277777777777777,-2.5833333333333335,-0.19994855034971282,3.751903109466805
2009-09-01,-3.0,-3.8055555555555554,-3.0833333333333335,2.4499999999999997,0.15,-0.03320396994539245,0.018119490173679847,4.569045454545455,0.303735738638167,2.533141042011862,-1.0,-3.5277777777777777,-2.3333333333333335,0.010177381205870048,3.4261036243359437
2009-10-01,-3.0,-3.8055555555555554,-2.9166666666666665,2.438181818181818,0.12,0.21690194563533868,0.3291544036251397,4.514795454545455,0.29150495370040763,2.0843584506796597,-2.0,-3.5555555555555554,-2.1666666666666665,0.3972143926501812,3.169986424151482
2009-11-01,-2.0,-3.8055555555555554,-2.6666666666666665,2.5995238095238093,0.12,0.45376293054054945,0.5257849515961451,4.455976190476191,0.2931603340527896,2.4055122037242187,-1.0,-3.5277777777777777,-1.9166666666666667,0.2443453891705533,3.0158832123135295
2009-12-01,-2.0,-3.7777777777777777,-2.4166666666666665,2.72,0.12,0.4538966788114005,0.49283867949893434,4.500413043478261,0.25772528373418446,2.104541097535441,-2.0,-3.5555555555555554,-1.75,0.379901868228605,2.7587550563136998
2010-01-01,-3.0,-3.75,-2.5,2.7995238095238095,0.11,0.5393064619619209,0.5763003558279985,4.560214285714285,0.2477123317257428,2.1550268884105406,-4.0,-3.5277777777777777,-1.8333333333333333,0.49750848465919795,3.0819850931736634
2010-02-01,-3.0,-3.7222222222222223,-2.5833333333333335,2.8345,0.13,0.8324686811574789,0.8277964754752621,4.5065,0.2792719706534504,2.217749132114162,-3.0,-3.4722222222222223,-2.0,0.5957752946880798,2.7138600388227667
2010-03-01,-4.0,-3.6944444444444446,-2.75,2.7686956521739132,0.16,0.7623350263539331,0.7868849276366362,4.534391304347826,0.21693911149076872,2.0759555419744733,-4.0,-3.4444444444444446,-2.25,0.6174183746586167,2.666263019353139
2010-04-01,-3.0,-3.638888888888889,-2.8333333333333335,2.786363636363636,0.2,0.6146250767064115,0.5832354353136683,4.673068181818182,0.20998471061714694,2.26073437042631,-3.0,-3.4166666666666665,-2.4166666666666665,0.44545393780514114,2.5081937782713237
2010-05-01,-3.0,-3.611111111111111,-2.8333333333333335,2.585714285714286,0.2,0.30999783334873016,0.19740294245653778,4.592619047619047,0.38420030069257105,2.3349688868400094,-3.0,-3.388888888888889,-2.5833333333333335,0.03816592731838272,2.1689600735081993
2010-06-01,-4.0,-3.611111111111111,-2.9166666666666665,2.4795454545454545,0.18,0.239251456017659,0.15912900225357765,4.5391818181818175,0.3619982527689738,2.0523370593917245,-4.0,-3.361111111111111,-2.6666666666666665,-0.11041544313272804,1.7655058498954597
2010-07-01,-3.0,-3.5833333333333335,-2.9166666666666665,2.391818181818182,0.18,0.2354151587790135,0.15844332036578543,4.377409090909091,0.3159555325057038,2.4832553558909223,-5.0,-3.361111111111111,-2.8333333333333335,-0.14958560267513613,1.972276722961314
2010-08-01,-3.0,-3.5555555555555554,-3.0,2.178181818181818,0.19,0.07826399488261006,0.007061032779482797,4.267704545454546,0.30464823651691036,2.24554846230397,-4.0,-3.3333333333333335,-3.0,-0.3220735767869842,2.0102660011150464
2010-09-01,-3.0,-3.5277777777777777,-3.0,2.1654545454545455,0.19,0.17111946160827074,0.1013073145009804,4.218090909090909,0.27454126692987585,2.455999781524846,-3.0,-3.3055555555555554,-3.1666666666666665,-0.14348086828793524,1.924299404468702
2010-10-01,-3.0,-3.4722222222222223,-3.0,2.1595238095238094,0.19,0.2780923855149062,0.20577246678896022,4.088619047619048,0.2502289051151128,2.3958005325084444,-4.0,-3.3055555555555554,-3.3333333333333335,-0.1611890384649347,2.061785941100338
2010-11-01,-3.0,-3.4166666666666665,-3.0833333333333335,2.3086363636363636,0.19,0.16274474561006078,0.08492364497190043,4.128295454545455,0.2451269192968963,2.4701104770551874,-3.0,-3.2777777777777777,-3.5,0.12466087428128651,1.958417098192476
2010-12-01,-3.0,-3.388888888888889,-3.1666666666666665,2.6756521739130434,0.18,0.24532973961690427,0.1814394752965021,4.16104347826087,0.21365812835228895,2.5361025969319706,-5.0,-3.3055555555555554,-3.75,-0.044649009251285815,1.7848427916384642
2011-01-01,-4.0,-3.388888888888889,-3.25,2.7800000000000002,0.17,0.36338392351966053,0.30868257237526514,4.1307857142857145,0.20794821255947976,2.8045329275058455,-3.0,-3.2777777777777777,-3.6666666666666665,0.022171126583773723,2.3050943680327713
2011-02-01,-3.0,-3.361111111111111,-3.25,2.7995,0.16,0.3689727214244913,0.3518458914561868,4.127575,0.21550368188166016,2.4893143072826853,-2.0,-3.2222222222222223,-3.5833333333333335,0.11154735965331429,2.180280953641092
2011-03-01,-5.0,-3.388888888888889,-3.3333333333333335,2.7169565217391307,0.14,0.2651327916767669,0.22475975334585815,4.078304347826087,0.24973315051434616,2.473530433887881,-2.0,-3.138888888888889,-3.4166666666666665,-0.18701078323687503,2.3755117917859665
2011-04-01,-4.0,-3.388888888888889,-3.4166666666666665,2.7214285714285715,0.1,0.2920530447317619,0.3056986774211554,4.15797619047619,0.19687414940440912,2.5750201701471918,-2.0,-3.0833333333333335,-3.3333333333333335,-0.16302593867769896,2.3646907442217135
2011-05-01,-3.0,-3.3333333333333335,-3.4166666666666665,2.612727272727273,0.09,0.4629139097853127,0.47819779533920376,4.0566818181818185,0.20623577325851794,2.5051075334836885,-2.0,-3.0,-3.25,0.060118495235236935,2.3882238110346323
2011-06-01,-4.0,-3.3055555555555554,-3.4166666666666665,2.591818181818182,0.09,0.49727382226152644,0.4942283513654351,4.022795454545454,0.2312910140021055,2.2256142815841793,-2.0,-2.9166666666666665,-3.0833333333333335,0.1454630045567552,2.4202146117669376
2011-07-01,-3.0,-3.25,-3.4166666666666665,2.6023809523809525,0.07,0.32688765879357795,0.3102442756564195,3.9621904761904765,0.2292094891679639,2.581111604655864,-2.0,-2.8333333333333335,-2.8333333333333335,0.1145281761931415,2.6821337644208643
2011-08-01,-4.0,-3.2222222222222223,-3.5,2.072608695652174,0.1,0.3280890714647822,0.25782488473750126,3.8519347826086956,0.4177677650755503,2.4093315331896643,-3.0,-2.7777777777777777,-2.75,0.09229157275893864,2.5583313058445576
2011-09-01,-3.0,-3.1944444444444446,-3.5,1.7640909090909092,0.08,0.03250817054758889,-0.07655384876144707,3.841909090909091,0.4459976343333363,2.4822367430390915,-2.0,-2.7222222222222223,-2.6666666666666665,-0.07304936946816402,2.8091515937794083
2011-10-01,-3.0,-3.138888888888889,-3.5,1.870952380952381,0.07,0.16991568322616205,0.0515785727278635,3.8331190476190478,0.4040103743400898,2.7084926513467886,-2.0,-2.6666666666666665,-2.5,0.028161129215972455,2.799170663621852
2011-11-01,-4.0,-3.111111111111111,-3.5833333333333335,1.755909090909091,0.08,0.17026807314866224,0.051332282104690624,3.8758636363636367,0.3898129787254316,2.4663523794848254,-3.0,-2.638888888888889,-2.5,-0.23685600340287563,2.6418931050837755
2011-12-01,-3.0,-3.0555555555555554,-3.5833333333333335,1.720909090909091,0.07,0.07362657235438502,-0.07880298976429252,3.8909090909090907,0.30214161511792176,2.5013626874272674,-2.0,-2.5833333333333335,-2.25,-0.28339567508922087,2.785679028487011
2012-01-01,-2.0,-3.0555555555555554,-3.4166666666666665,1.721818181818182,0.08,0.10974305618714296,-0.030866539096621404,3.8455227272727273,0.25230597643967484,2.705735601225992,-1.0,-2.5277777777777777,-2.0833333333333335,-0.20929967862476082,2.746846145096682
2012-02-01,-3.0,-3.0833333333333335,-3.4166666666666665,1.691904761904762,0.1,0.1226555764558049,-0.01460323297451116,3.928690476190476,0.2255238954884445,2.543776997604244,-1.0,-2.5277777777777777,-2.0,-0.08888819055734372,2.981236245576644
2012-03-01,-2.0,-3.0833333333333335,-3.1666666666666665,1.8281818181818181,0.13,0.18194427961849913,0.032277761524538894,4.125704545454545,0.1968579201725416,2.6349820960068304,-2.0,-2.5555555555555554,-2.0,0.11403551800484095,3.0598400775968755
2012-04-01,-2.0,-3.0833333333333335,-3.0,1.7609523809523808,0.14,0.11224935180956719,-0.07260624289429918,4.063142857142857,0.2172313051786544,2.8871242053341404,-1.0,-2.5555555555555554,-1.9166666666666667,-0.054120575111436954,2.9662493729353656
2012-05-01,-4.0,-3.111111111111111,-3.0833333333333335,1.514782608695652,0.16,0.021258318029948653,-0.19600025367312088,3.9834782608695654,0.25350838230894185,2.1312454486485026,-1.0,-2.5555555555555554,-1.8333333333333333,-0.18663598951097307,2.9607611461459755
2012-06-01,-2.0,-3.0833333333333335,-2.9166666666666665,1.3304761904761906,0.16,0.13435290089862764,-0.06664611182306722,3.9666666666666663,0.2584696639036721,2.6308426129712776,-1.0,-2.5,-1.75,-0.10411798509113741,2.9706881562253096
2012-07-01,-2.0,-3.0555555555555554,-2.8333333333333335,1.2818181818181817,0.16,0.20077790573667767,-0.00613389391826417,3.9477954545454548,0.2143273277558068,2.717362444694213,-2.0,-2.4722222222222223,-1.75,-0.1738645784450005,2.909436645159207
2012-08-01,-4.0,-3.111111111111111,-2.8333333333333335,1.4095652173913045,0.13,0.325181701916104,0.16105396289021004,3.933043478260869,0.19073332324248218,2.698677219985201,-2.0,-2.4722222222222223,-1.6666666666666667,0.02277142066697338,3.4061271960087645
2012-09-01,-3.0,-3.111111111111111,-2.8333333333333335,1.4625,0.14,0.5105891639630052,0.38172883650585554,3.907025,0.18826943315786987,2.942496004302783,-1.0,-2.4722222222222223,-1.5833333333333333,0.08126815249387014,3.091280966293925
2012-10-01,-2.0,-3.0833333333333335,-2.75,1.4686956521739132,0.16,0.26493553149953963,0.16834996365093405,3.949413043478261,0.19620162763754798,2.8280876696455772,-1.0,-2.4444444444444446,-1.5,0.02706677756435896,3.078552066115281
2012-11-01,-3.0,-3.111111111111111,-2.6666666666666665,1.3845454545454545,0.16,0.2744725804570361,0.2339959006955583,4.0518636363636364,0.20145889246632984,2.646770968441493,-1.0,-2.4444444444444446,-1.3333333333333333,0.2527685785311206,2.8727192207832117
2012-12-01,-2.0,-3.111111111111111,-2.5833333333333335,1.4652380952380952,0.16,0.2707718691019038,0.2703148508620797,4.194738095238096,0.21129979808811417,2.60323208689237,-1.0,-2.4166666666666665,-1.25,0.4382043525879664,3.0048181546330013
2013-01-01,-1.0,-3.0555555555555554,-2.5,1.6421739130434785,0.14,0.2793037797835974,0.2678003103159999,4.454282608695652,0.1698906808368832,2.887067050320212,-3.0,-2.388888888888889,-1.4166666666666667,0.4906118107952118,2.935355908756409
2013-02-01,-2.0,-3.0277777777777777,-2.4166666666666665,1.718,0.15,0.22395919722167498,0.18121292978182002,4.6552750000000005,0.16757164886074846,3.1424695556374393,-3.0,-2.388888888888889,-1.5833333333333333,0.3746775376939044,2.769827719706445
2013-03-01,-3.0,-3.0,-2.5,1.6976190476190476,0.14,0.23506718196649776,0.19788601487161314,4.742714285714285,0.1589009974788628,2.430953951961249,-3.0,-2.361111111111111,-1.6666666666666667,0.4368147922644739,2.8377081320918793
2013-04-01,-2.0,-2.9722222222222223,-2.5,1.526818181818182,0.15,0.2839308258433303,0.27860529697398867,4.886977272727273,0.16907067503703854,2.5953824325768804,-3.0,-2.361111111111111,-1.8333333333333333,0.8090254197960824,2.8847060487021
2013-05-01,-1.0,-2.9166666666666665,-2.25,1.6856521739130437,0.11,0.43792825106791883,0.4433057024728775,5.048717391304348,0.16388606396359795,2.719863114156589,-3.0,-2.361111111111111,-2.0,0.9700518685130297,2.7356070484143045
2013-06-01,-1.0,-2.8333333333333335,-2.1666666666666665,1.9665,0.09,0.32841661862132754,0.29227021569736195,4.863425,0.20849557829129614,2.9590140257267046,-3.0,-2.3333333333333335,-2.1666666666666665,0.8623714856748941,2.5964635162840635
2013-07-01,-2.0,-2.8055555555555554,-2.1666666666666665,2.2378260869565216,0.09,0.39115589500826015,0.3596906054233931,4.981413043478261,0.173150628554229,2.758965123996718,-4.0,-2.3055555555555554,-2.3333333333333335,0.930570480906659,2.5593334731539628
2013-08-01,-1.0,-2.75,-1.9166666666666667,2.380909090909091,0.08,0.2957252465557647,0.2739869971031195,4.8895,0.17220945177686653,3.0158553797381713,-4.0,-2.3055555555555554,-2.5,0.866298080873959,2.6909461279272646
2013-09-01,-1.0,-2.6944444444444446,-1.75,2.4066666666666667,0.08,0.30353657396801487,0.3148081916328218,4.9588809523809525,0.18017955235948363,2.8077143398681423,-3.0,-2.3055555555555554,-2.6666666666666665,1.0130442819430525,2.6517174598505906
2013-10-01,-1.0,-2.638888888888889,-1.6666666666666667,2.284782608695652,0.09,0.4192398484870665,0.39681286609377775,4.890586956521739,0.18829887765783826,2.8420759461854255,-3.0,-2.2777777777777777,-2.8333333333333335,0.9864201934226052,2.7319434240443385
2013-11-01,-1.0,-2.5833333333333335,-1.5,2.419047619047619,0.08,0.467575778883295,0.4068548780654971,5.004952380952381,0.15696030223805407,3.0204045875392707,-3.0,-2.2777777777777777,-3.0,1.0567344663127898,2.6558898498530126
2013-12-01,-1.0,-2.5277777777777777,-1.4166666666666667,2.564090909090909,0.09,0.4973885537575356,0.4103183655675426,5.179454545454546,0.1704394239520858,3.16790195115043,-3.0,-2.2222222222222223,-3.1666666666666665,0.9418009966592654,2.7162078738098363
2014-01-01,-1.0,-2.4444444444444446,-1.4166666666666667,2.4721739130434783,0.07,0.3430018248392894,0.2523192843573883,5.192934782608695,0.16930178883175448,2.9216498533870534,-2.0,-2.1944444444444446,-3.0833333333333335,0.6568308803563019,2.7128300556558167
2014-02-01,0.0,-2.361111111111111,-1.25,2.3835,0.07,0.40804191860091876,0.3506157123261109,5.105175,0.18892852254458797,3.049499683394648,-1.0,-2.1666666666666665,-2.9166666666666665,0.5705165373657453,2.8253897206351297
2014-03-01,0.0,-2.2222222222222223,-1.0,2.3242857142857143,0.08,0.351980100353175,0.3080625109747691,5.117119047619048,0.1781006452206914,3.132217289747257,-2.0,-2.1666666666666665,-2.8333333333333335,0.4392986068607139,3.0006696734942104
2014-04-01,-1.0,-2.138888888888889,-0.9166666666666666,2.2886363636363636,0.09,0.32943771487842904,0.26912242452804697,5.124681818181818,0.17243482900322982,2.8514662299333478,-2.0,-2.1666666666666665,-2.75,0.14883887981162544,3.4715553369687386
2014-05-01,0.0,-2.0555555555555554,-0.8333333333333334,2.1681818181818184,0.09,0.3312318151005888,0.30446662222252513,5.091181818181818,0.15331082709263938,3.136648307107915,-1.0,-2.138888888888889,-2.5833333333333335,0.19419013047156974,3.028233249325425
2014-06-01,0.0,-1.9444444444444444,-0.75,2.146190476190476,0.1,0.39810237083528954,0.38961827065696947,5.102619047619048,0.14123317310151018,3.1255140348817325,-2.0,-2.138888888888889,-2.5,0.26570876827466344,3.031328652429739
2014-07-01,0.0,-1.8611111111111112,-0.5833333333333334,2.04,0.09,0.28352877298321827,0.26773495505439443,5.087130434782608,0.14430008112662424,3.175027803984414,-1.0,-2.111111111111111,-2.25,0.31712938027539,3.004039465825216
2014-08-01,0.0,-1.75,-0.5,1.9476190476190476,0.09,0.41673054302712464,0.3515225436962328,5.148119047619048,0.16468853269817746,3.046314923895987,-1.0,-2.0555555555555554,-2.0,0.326663370303026,3.1409972776778416
2014-09-01,-1.0,-1.6944444444444444,-0.5,1.964090909090909,0.09,0.32902215070878377,0.2025776802986514,5.3685909090909085,0.16314492702105515,2.8990620122324375,-1.0,-2.0277777777777777,-1.8333333333333333,0.2612675022065454,3.0900931187905414
2014-10-01,0.0,-1.6111111111111112,-0.4166666666666667,1.8569565217391304,0.09,0.29290385298990157,0.14544649482732375,5.4002608695652174,0.21996771119518693,3.052244035836889,-1.0,-2.0,-1.6666666666666667,0.30827152315517153,3.0586076249853003
2014-11-01,-2.0,-1.5555555555555556,-0.5,1.7955,0.09,0.2880289267618661,0.15193669740873464,5.819425,0.16420969441918434,2.6755630176251732,-2.0,-1.9722222222222223,-1.5833333333333333,0.2607522228877299,2.9673963130840937
2014-12-01,-2.0,-1.5277777777777777,-0.5833333333333334,1.5704347826086955,0.12,0.23741175358399305,0.08353218231476944,5.971152173913043,0.19551808977620488,2.55021629238021,-1.0,-1.9444444444444444,-1.4166666666666667,0.18519400968047603,3.182754639039472
2015-01-01,-3.0,-1.5555555555555556,-0.75,1.335909090909091,0.11,0.24424976894531972,0.1177483235720345,5.915977272727273,0.23026307738357613,2.370505719840334,0.0,-1.9166666666666667,-1.25,0.36785135821149023,3.036792996062226
2015-02-01,-3.0,-1.5555555555555556,-1.0,1.3605,0.11,0.2671682280453814,0.1348079064902684,5.9378,0.19808924338441372,3.162916608952775,0.0,-1.8888888888888888,-1.1666666666666667,0.5012228325200578,3.0690028450217035
2015-03-01,-2.0,-1.5555555555555556,-1.1666666666666667,1.4022727272727273,0.11,0.22099524487667402,0.10246775906014687,6.017704545454546,0.18020756120794165,2.9377874041363965,-1.0,-1.8611111111111112,-1.0833333333333333,0.5416097362417441,3.2594752469881465
2015-04-01,-2.0,-1.5555555555555556,-1.25,1.395,0.12,0.22460505833030817,0.12713590383187431,5.975159090909091,0.16710275657341278,2.748446488193784,-1.0,-1.8611111111111112,-1.0,0.6392150599902908,3.2618211882067887
2015-05-01,-2.0,-1.5,-1.4166666666666667,1.5842857142857145,0.12,0.20624848449139335,0.09798504375403407,6.041380952380952,0.1628918043858255,2.910290724863627,0.0,-1.8333333333333333,-0.9166666666666666,0.6979662574757709,3.1671316241772867
2015-06-01,-2.0,-1.5,-1.5833333333333333,1.675,0.13,0.12929318689178868,0.019574015101609166,6.183227272727273,0.1734737582646809,2.8638714673532317,0.0,-1.8055555555555556,-0.75,0.5977539675260495,2.987821829174752
2015-07-01,-2.0,-1.5,-1.75,1.661304347826087,0.13,0.19242142491790307,0.08141265405504104,6.16536956521739,0.1754694008845696,2.629300280887963,-1.0,-1.7777777777777777,-0.75,0.5766850482537359,3.1892631518456183
2015-08-01,-2.0,-1.4444444444444444,-1.9166666666666667,1.4695238095238095,0.14,-0.003858515220671784,-0.09448056004669765,6.152071428571428,0.22160218958770472,2.516274925276717,-1.0,-1.75,-0.75,0.436917299848021,3.0840894481490166
2015-09-01,-4.0,-1.4722222222222223,-2.1666666666666665,1.4595454545454545,0.14,-0.021832014433728033,-0.11106791832723435,6.003522727272728,0.29729327611806244,2.612026123185898,0.0,-1.7222222222222223,-0.6666666666666666,0.2017336551465336,3.215670157364786
2015-10-01,-3.0,-1.5,-2.4166666666666665,1.4249999999999998,0.12,0.08645437175802582,0.02110484244360522,6.0071818181818175,0.2071042947990109,2.4959508446533225,0.0,-1.6944444444444444,-0.5833333333333334,0.34686345243744693,3.154628207040062
2015-11-01,-3.0,-1.5,-2.5,1.3780952380952383,0.12,0.03791230474847418,-0.02979152002788867,6.130904761904762,0.19653438292787165,2.5599570272930245,-1.0,-1.6944444444444444,-0.5,0.284647312924875,3.0582630796096026
2015-12-01,-3.0,-1.5277777777777777,-2.5833333333333335,1.2582608695652175,0.24,0.014252618917240242,-0.03227717577419672,6.07858695652174,0.21463085636955478,2.690947227195729,0.0,-1.6666666666666667,-0.4166666666666667,0.21907243063732162,3.222171497454799
2016-01-01,0.0,-1.5,-2.3333333333333335,1.1866666666666665,0.34,-0.027162986663320083,-0.11831991713672195,5.914119047619048,0.2863707699872477,2.8173722035415403,-2.0,-1.6388888888888888,-0.5833333333333334,0.0384196070561151,3.0193031737342233
2016-02-01,-1.0,-1.4722222222222223,-2.1666666666666665,1.0457142857142858,0.38,-0.14496310861820264,-0.2508541838947303,5.732333333333334,0.279068685831218,2.7038331202528214,-1.0,-1.5833333333333333,-0.6666666666666666,-0.2538977652321133,3.3131079710837548
2016-03-01,0.0,-1.3888888888888888,-2.0,1.0143478260869565,0.36,0.0035561522644277734,-0.10184233331556924,5.646326086956521,0.19812604624518446,3.216166894987525,-1.0,-1.5277777777777777,-0.6666666666666666,-0.21185069054918135,3.276955440172383
2016-04-01,-1.0,-1.3611111111111112,-1.9166666666666667,1.0371428571428571,0.37,-0.006897818683184325,-0.1148121763820754,5.47754761904762,0.17528462022470978,3.4217675531565352,-1.0,-1.4722222222222223,-0.6666666666666666,-0.24661739419370973,3.250759875457594
2016-05-01,0.0,-1.3333333333333333,-1.75,0.9890909090909091,0.37,0.0012605470905295152,-0.11139504203732599,5.44875,0.18221945600981782,3.087458312515261,-1.0,-1.4166666666666667,-0.75,-0.28449696590413637,3.2295343049531207
